Q9NR31-Q15797-0.npy,0
Q9NR31-Q15797-1.npy,0
Q9NR31-Q15797-2.npy,0
Q9NR31-Q15797-3.npy,0
Q9NR31-Q15797-4.npy,0
Q99576-O43524-0.npy,0
Q99576-O43524-1.npy,0
Q99576-O43524-2.npy,0
Q99576-O43524-3.npy,0
Q99576-O43524-4.npy,0
Q86Y07-P51452-0.npy,0
Q86Y07-P51452-1.npy,0
Q86Y07-P51452-2.npy,0
Q86Y07-P51452-3.npy,0
Q86Y07-P51452-4.npy,0
Q99986-P18754-0.npy,0
Q99986-P18754-1.npy,0
Q99986-P18754-2.npy,0
Q99986-P18754-3.npy,0
Q99986-P18754-4.npy,0
Q9ULX6-P13861-0.npy,0
Q9ULX6-P13861-1.npy,0
Q9ULX6-P13861-2.npy,0
Q9ULX6-P13861-3.npy,0
Q9ULX6-P13861-4.npy,0
Q15797-Q9UM13-0.npy,0
Q15797-Q9UM13-1.npy,0
Q15797-Q9UM13-2.npy,0
Q15797-Q9UM13-3.npy,0
Q15797-Q9UM13-4.npy,0
Q13485-Q9UM13-0.npy,0
Q13485-Q9UM13-1.npy,0
Q13485-Q9UM13-2.npy,0
Q13485-Q9UM13-3.npy,0
Q13485-Q9UM13-4.npy,0
Q56P03-Q16254-0.npy,0
Q56P03-Q16254-1.npy,0
Q56P03-Q16254-2.npy,0
Q56P03-Q16254-3.npy,0
Q56P03-Q16254-4.npy,0
P15976-Q05513-0.npy,0
P15976-Q05513-1.npy,0
P15976-Q05513-2.npy,0
P15976-Q05513-3.npy,0
P15976-Q05513-4.npy,0
P63165-Q9Y2Q3-0.npy,0
P63165-Q9Y2Q3-1.npy,0
P63165-Q9Y2Q3-2.npy,0
P63165-Q9Y2Q3-3.npy,0
P63165-Q9Y2Q3-4.npy,0
Q96B97-Q92956-0.npy,0
Q96B97-Q92956-1.npy,0
Q96B97-Q92956-2.npy,0
Q96B97-Q92956-3.npy,0
Q96B97-Q92956-4.npy,0
Q99626-P20226-0.npy,0
Q99626-P20226-1.npy,0
Q99626-P20226-2.npy,0
Q99626-P20226-3.npy,0
Q99626-P20226-4.npy,0
Q5JTD0-Q9Y624-0.npy,0
Q5JTD0-Q9Y624-1.npy,0
Q5JTD0-Q9Y624-2.npy,0
Q5JTD0-Q9Y624-3.npy,0
Q5JTD0-Q9Y624-4.npy,0
Q9UBP5-Q92575-0.npy,0
Q9UBP5-Q92575-1.npy,0
Q9UBP5-Q92575-2.npy,0
Q9UBP5-Q92575-3.npy,0
Q9UBP5-Q92575-4.npy,0
Q92890-Q92575-0.npy,0
Q92890-Q92575-1.npy,0
Q92890-Q92575-2.npy,0
Q92890-Q92575-3.npy,0
Q92890-Q92575-4.npy,0
Q9NZQ7-P16410-0.npy,0
Q9NZQ7-P16410-1.npy,0
Q9NZQ7-P16410-2.npy,0
Q9NZQ7-P16410-3.npy,0
Q9NZQ7-P16410-4.npy,0
Q9UKG1-P20338-0.npy,0
Q9UKG1-P20338-1.npy,0
Q9UKG1-P20338-2.npy,0
Q9UKG1-P20338-3.npy,0
Q9UKG1-P20338-4.npy,0
Q9UKG1-P51149-0.npy,0
Q9UKG1-P51149-1.npy,0
Q9UKG1-P51149-2.npy,0
Q9UKG1-P51149-3.npy,0
Q9UKG1-P51149-4.npy,0
Q9UKG1-P62491-0.npy,0
Q9UKG1-P62491-1.npy,0
Q9UKG1-P62491-2.npy,0
Q9UKG1-P62491-3.npy,0
Q9UKG1-P62491-4.npy,0
Q9NV70-P61586-0.npy,0
Q9NV70-P61586-1.npy,0
Q9NV70-P61586-2.npy,0
Q9NV70-P61586-3.npy,0
Q9NV70-P61586-4.npy,0
P10398-P10415-0.npy,0
P10398-P10415-1.npy,0
P10398-P10415-2.npy,0
P10398-P10415-3.npy,0
P10398-P10415-4.npy,0
P04792-P60842-0.npy,0
P04792-P60842-1.npy,0
P04792-P60842-2.npy,0
P04792-P60842-3.npy,0
P04792-P60842-4.npy,0
P04792-Q9BUB5-0.npy,0
P04792-Q9BUB5-1.npy,0
P04792-Q9BUB5-2.npy,0
P04792-Q9BUB5-3.npy,0
P04792-Q9BUB5-4.npy,0
Q07817-Q7Z434-0.npy,0
Q07817-Q7Z434-1.npy,0
Q07817-Q7Z434-2.npy,0
Q07817-Q7Z434-3.npy,0
Q07817-Q7Z434-4.npy,0
P15531-Q00987-0.npy,0
P15531-Q00987-1.npy,0
P15531-Q00987-2.npy,0
P15531-Q00987-3.npy,0
P15531-Q00987-4.npy,0
P23511-P20226-0.npy,0
P23511-P20226-1.npy,0
P23511-P20226-2.npy,0
P23511-P20226-3.npy,0
P23511-P20226-4.npy,0
P22681-Q6PIZ9-0.npy,0
P22681-Q6PIZ9-1.npy,0
P22681-Q6PIZ9-2.npy,0
P22681-Q6PIZ9-3.npy,0
P22681-Q6PIZ9-4.npy,0
Q13571-Q6PIZ9-0.npy,0
Q13571-Q6PIZ9-1.npy,0
Q13571-Q6PIZ9-2.npy,0
Q13571-Q6PIZ9-3.npy,0
Q13571-Q6PIZ9-4.npy,0
P04156-Q9UM11-0.npy,0
P04156-Q9UM11-1.npy,0
P04156-Q9UM11-2.npy,0
P04156-Q9UM11-3.npy,0
P04156-Q9UM11-4.npy,0
P06730-Q9HB40-0.npy,0
P06730-Q9HB40-1.npy,0
P06730-Q9HB40-2.npy,0
P06730-Q9HB40-3.npy,0
P06730-Q9HB40-4.npy,0
P06730-Q9UKV8-0.npy,0
P06730-Q9UKV8-1.npy,0
P06730-Q9UKV8-2.npy,0
P06730-Q9UKV8-3.npy,0
P06730-Q9UKV8-4.npy,0
Q8N668-O00244-0.npy,0
Q8N668-O00244-1.npy,0
Q8N668-O00244-2.npy,0
Q8N668-O00244-3.npy,0
Q8N668-O00244-4.npy,0
P35548-P29590-0.npy,0
P35548-P29590-1.npy,0
